,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-11-13,-8,-3,-10,8,-9,1,7,-13,2,,0,,-14,-8,,8,10,8,20,-8,-3,-11,-8,3,-11,-6,11,-14,-8,-3,,,-37,,0,6,6,-6,-8,3,,2,-11,-2,,-7,13,7,30,,-6,,0,13,0,-23,,,-5,-26,-11,7,,,1,-4,-3,14,-8,,-1,-13,3,-2,2,,-15,0,7,,-11,3,-25,5,12,-11,-3,-8,,,25,23,25,,,20,-4,,-7,0,,-1,,,-13,2,,-2,15,6,,9,13,8,6,,,0,8,-3,-5,5,7,,20,3,-2,2,8,10,0,3,-2,-14,4,-10,2,1,2,-13,-1,10,8,5,1,4,,-2,8,-1,4,-13,5,,,4,,,,,,1,5,-4,,0,10,-12,,,0,-15,1,,-9,,-7,-22,,-4,,-10,-2,,,,,-17,,-6,-7,-15,19,-8,,-20,-6,-8,-7,,-2,-1,-20,-10,-3,-23,-28,,-9,7,-11,-7,-22,,2,-8,-20,3,,-5,-14,,-14,-1,15,-12,-13,-64,-4,-19,-5,,-11,3,5,-8,-3,,,-13,,-36,-22,-8,,-19,-23,,-11,-26,-1,-15,-2,-7,-20,2,1,9,8,27,11,-9,4,4,-11,16,2,3,6,6,32,8,4,8,3,-25,6,10,3,2,5,2,6,,-23,,,-6,,-16,7,2,1,,,,-1,,,,18,05/08/2021 06:15:19 +1000
2020-11-14,-6,1,-7,12,-1,5,9,-13,26,,14,,-5,-11,,7,9,7,21,-3,-8,-10,-5,6,-9,-3,18,-9,-2,-6,,,-26,,-6,14,16,-5,-4,7,,13,-6,-8,,-3,8,7,31,,3,,3,22,-4,-5,,,1,-8,-13,12,,,5,-1,-3,16,-9,,-1,1,5,3,4,,-9,3,1,,-17,5,-28,26,13,-1,-5,-1,,,25,23,28,,,18,0,,-4,7,,5,,,-6,6,,3,8,17,,11,,8,7,,,0,5,2,-3,6,17,,21,15,3,2,15,12,,4,1,1,3,2,6,-5,-2,-7,1,12,3,5,2,8,,-4,-1,0,2,-13,9,,,9,,,,,,8,,-4,,-8,5,-7,,,4,,3,,-1,,-3,-16,,-2,,-4,-10,,,,,-16,,2,-11,-6,33,-3,,-15,-11,2,-7,,-6,-6,-22,-16,-5,-24,-17,,-16,10,-10,-15,,,12,-4,-12,8,10,-1,-5,,-12,4,33,-11,-15,-49,-2,-11,2,,-3,-6,9,-17,14,,,-13,,-32,-20,1,,-21,-11,,-1,-18,13,-9,-2,-9,-13,4,7,10,15,35,10,-7,6,-2,-1,16,15,8,11,11,31,5,4,8,40,-20,7,-2,3,3,14,0,6,,-17,,,2,,,8,-1,,,,,-8,,,,18,05/08/2021 06:15:19 +1000
2020-11-15,-7,-2,-6,,3,2,12,-7,21,,16,,-15,-11,,13,14,6,29,-1,-5,-8,-6,1,-7,-6,21,-16,-6,-3,,,-32,,-12,13,7,-8,-2,5,,7,-13,-9,,,18,2,35,,-10,,-1,33,-1,-5,,,-1,-13,-11,13,,,4,-1,11,16,-10,,5,,4,1,-8,,13,-5,-2,,-9,8,-27,20,,3,-1,-1,,,21,19,25,,,20,1,,-4,6,,1,,,-8,6,10,7,18,21,,4,,12,8,,,3,,2,-5,12,17,,,23,2,12,10,10,,1,-5,-39,-23,2,,-7,2,3,1,11,7,10,-1,4,,-8,1,-1,8,,4,,,2,,,,,,-11,,-8,,-6,5,-15,,,,,-3,,-9,,-3,-24,,-10,,-14,-12,,,,,-18,,-7,-12,5,35,1,,-23,-13,-7,-5,,-8,-10,-26,-16,-10,-30,-11,,-15,8,-10,-12,,,12,-12,-12,5,27,-2,,,-12,3,29,-15,-16,-53,-6,-21,-8,,-10,-7,10,-21,,,,-18,,-36,-6,17,,-23,12,,-8,-18,9,-19,-5,-7,-14,5,-12,11,13,40,10,-10,5,2,-9,17,19,3,16,16,20,9,4,0,,-17,6,11,1,-1,11,1,10,,,,,,,,5,16,,,,,0,,,,18,05/08/2021 06:15:19 +1000
2020-11-16,-11,-11,-13,,-3,-8,3,-17,-2,,-8,,-17,-7,,8,5,-2,9,-9,-9,-16,-10,-5,-17,-13,-2,-17,-10,-7,,,-48,,-9,4,-4,-11,-10,-5,,-9,-16,-11,,-9,-1,-3,14,,-6,,-3,4,6,-25,,,-4,-33,-16,5,,,-5,0,-4,3,-12,,-2,,-5,-4,-10,,,-10,-6,,-11,-1,-30,6,,-6,-5,-9,,,17,17,16,,,16,-5,,-10,2,,-4,,,-12,0,,-4,14,9,,6,,4,0,,,0,6,-5,-3,6,2,,16,4,-4,7,5,5,,-3,-6,-30,-8,,4,-1,-4,-20,-2,10,0,6,-4,0,,-10,-3,-4,-4,,-5,,,10,,,,,,2,,-9,,1,12,-19,,,-7,,-9,,-20,,-14,-24,,-16,,-15,-20,,,,,-24,,-8,-14,-26,10,-10,,-29,-10,-15,-12,,-8,-7,-24,-17,-8,-32,-39,,-15,-9,-13,-14,,,-2,-14,-24,-9,,-8,,,-21,-11,6,-15,-17,-66,-6,-21,-16,,-14,-9,-7,-14,,,,-16,,-34,-28,-21,,-26,-39,,-18,-29,-3,-22,-4,-13,-17,-2,-5,3,1,24,6,-11,-1,-1,-15,7,-4,-3,4,10,27,2,1,-1,-1,-21,3,-2,0,-4,1,-7,4,,,,,,,,,8,,,,,-15,,,,4,05/08/2021 06:15:19 +1000
2020-11-17,-13,-5,-13,-2,-7,-2,4,-19,-1,,-5,,-14,-4,,6,2,2,9,-12,-8,-13,-8,-2,-15,-9,-3,-13,-9,-7,,,-42,,-8,5,-11,-12,-13,-7,,-4,-14,-5,,,7,-2,12,,-8,,-1,2,-2,-29,,,-6,-28,-14,7,,,-5,-5,-2,10,-15,,-1,,-2,-3,-5,,,-5,-4,,-13,-1,-31,7,-1,-8,-4,-7,,,14,16,15,,,13,-7,,-13,2,,-2,,,-16,-1,,-2,9,4,,4,12,3,1,,,-2,2,-7,-4,8,-6,,8,7,-4,4,2,8,,2,-14,-43,-7,,-1,-13,-12,-19,-12,1,0,3,-10,-11,,-16,-15,-12,-16,,-15,,,1,,,,,,-5,,-17,,-3,0,-17,,,-3,,-5,,-16,,-9,-22,,-14,,-17,-18,,,,,-24,,-13,-12,-22,-2,-13,,-29,-11,-16,-12,,-10,-9,-23,-18,-10,-28,-31,,-16,-10,-12,-18,-18,,-5,-14,-21,-11,,-11,,,-19,-16,4,-13,-20,-64,-8,-20,-17,,-16,-10,-5,-14,,,,-17,,-35,-23,,,-24,-27,,-17,-22,-7,-21,-4,-13,-23,-1,-9,6,11,22,2,-16,1,-6,-17,9,-4,-4,8,9,14,4,3,0,3,-19,3,-3,4,-6,3,-1,3,,-34,,,,,-25,,11,,,,,-11,4,,,7,05/08/2021 06:15:19 +1000
2020-11-18,-9,-6,-12,5,-4,-6,2,-17,1,,-3,,-16,-7,,7,4,6,11,-10,-9,-13,-5,1,-13,-9,0,-17,-9,-5,,,-42,,-8,8,-8,-8,-11,-2,,0,-13,-4,,-10,12,-1,15,,-7,2,-1,10,2,-15,,,-6,-23,-9,6,,,-2,-3,-4,5,-9,,0,-5,-3,-1,-7,,,-1,5,,-13,-6,-29,-1,2,-7,2,-4,,,20,11,18,,,26,-3,,-4,1,,0,,,-15,4,-11,3,12,9,,11,12,5,1,,,-3,12,-3,-3,4,10,,9,13,-5,-6,5,8,,3,3,-51,22,,30,15,9,3,8,30,24,30,12,10,,8,12,8,6,,4,,,30,,,,,,9,,10,,11,31,-13,,,3,,-8,,-11,,-7,-19,,-10,,-12,-13,,,,,-22,,-10,-11,-20,10,-8,,-26,-14,-12,-13,,-10,-10,-24,-13,-7,-26,,,-13,-8,-8,-13,-16,,-3,-15,-18,-11,,-2,,,-14,-9,11,-14,-15,-65,-7,-21,-16,,-14,-7,-3,-12,,,,-19,,-30,-19,-13,,-22,-21,,-16,-19,-6,-16,-4,-16,-20,-1,-5,2,4,22,4,-16,0,-4,-15,10,-4,-7,8,3,22,0,2,1,8,-20,2,-2,2,1,1,0,8,,,,,,,,,8,,,,,0,9,,,15,05/08/2021 06:15:19 +1000
2020-11-19,-16,-5,-9,12,2,-3,2,-14,4,,1,,-11,-6,,13,8,2,17,-10,-6,-11,-7,4,-12,-10,-1,-17,-9,-5,,,-38,,-6,2,-5,-7,-9,-3,,-2,-13,-5,,-2,,3,20,,-5,9,0,2,6,-6,,,-6,-23,-7,7,,,0,-1,-2,5,-8,,3,-10,1,-5,-9,,,0,4,,-13,-2,-25,6,1,-3,4,-6,,,15,12,13,,,11,-5,,-9,1,,0,,,-14,0,,1,11,6,,8,16,7,2,,,0,1,-1,-4,5,8,,15,9,-3,1,4,9,5,0,-76,-93,-86,,,-81,-73,-85,-79,-82,-87,-71,-73,-76,,-79,-68,-76,-86,,-81,,,-83,,,,,,,,-80,,-72,-76,-14,,,-1,,-11,,-13,,-13,-21,,-12,,-12,-11,,,,,-24,,-10,-15,-19,3,-2,,-26,-13,-16,-13,,-10,-14,-25,-19,-11,-28,-33,,-16,-3,-11,-14,-15,,-7,-16,-21,-12,,4,,,-16,-8,1,-19,-18,-65,-10,-18,-20,,-18,-7,-2,-14,,,,-17,,-31,-16,-19,,-24,-5,,-15,-23,-2,-26,-11,-15,-22,0,-9,4,5,23,1,-15,0,0,-14,11,-1,0,3,0,3,4,4,-1,8,-20,3,-1,2,-3,5,2,5,,,,,-9,,-14,7,7,,,,,-4,5,,,13,05/08/2021 06:15:19 +1000
2020-11-20,-12,-3,-9,5,-5,-1,7,-9,6,,2,,-17,-9,,11,10,3,21,-10,-6,-11,-8,6,-16,-6,11,-14,-4,-7,,,-34,,-3,7,9,-8,-5,2,,1,-15,-2,,-6,17,12,23,,-4,22,1,18,5,-9,,,-5,-23,-7,11,,,1,-2,-7,11,-2,,1,-8,4,-2,-1,,-2,-1,6,,-10,3,-22,6,10,-9,7,-5,,,19,13,20,,,18,-2,,-5,1,,-2,,,-12,4,,-2,20,4,,14,26,9,6,,,2,13,-1,-3,6,15,,13,9,-3,6,11,13,1,1,-75,-94,-85,,,-80,-70,-82,-75,-78,-86,-67,-72,-72,,-79,-65,-72,-84,,-80,,,-81,,,,,,-93,,-78,,-71,-72,-11,,,3,,-1,,-8,,-7,-19,,-7,,-8,-5,,,,,-16,,-3,-4,-15,15,-5,,-17,-3,-12,-7,,0,-2,-19,-11,-5,-20,-25,,-8,11,-11,-6,,,2,-10,-19,-3,,-1,-16,,-13,-3,12,-11,-12,-61,-6,-17,-6,,-10,4,3,-6,-6,,,-14,,-32,-20,-13,,-17,-12,,-4,-24,-1,-14,-3,-11,-19,3,-5,6,6,24,7,-7,1,1,-7,17,2,1,8,9,15,11,5,7,29,-17,6,15,3,8,7,6,11,,-23,,,-3,,-15,10,9,,,,,4,,,,20,05/08/2021 06:15:19 +1000
2020-11-21,-10,2,-5,10,3,7,5,-8,23,,13,,-2,-13,,9,10,9,27,-4,-5,-7,-5,10,-12,1,19,-6,5,-7,,,-24,,-5,5,24,-4,-2,8,,12,-6,-5,,0,12,15,30,,-2,16,3,17,-2,-6,,,8,-4,-12,14,,,4,-1,0,13,-9,,2,7,10,4,3,,-2,6,6,,-12,5,-27,23,10,-1,-4,4,,,21,19,25,,,13,1,,-2,5,,3,,,-6,5,,1,17,12,,10,,8,7,,,5,4,6,-3,8,12,,23,13,4,8,15,13,,0,-76,-92,-86,-79,,-79,-73,-79,-78,-80,-85,-69,-74,-75,,-82,-71,-76,-86,,-83,,,-82,,,,,,-96,,-79,-64,-73,-76,-6,,,11,,2,,-2,,-5,-14,,0,,-5,-9,,,,,-15,,1,-7,-9,25,4,,-11,-10,-5,-6,,-4,-7,-20,-18,-4,-21,-22,,-14,17,-8,-9,,,7,-4,-14,4,3,1,-9,,-8,-3,20,-11,-13,-45,-4,-11,-8,,-2,-3,3,-15,-1,,,-9,,-25,-18,-4,,-16,-2,,2,-16,9,-8,-2,-12,-11,7,2,7,11,37,10,-5,4,4,-5,14,10,6,17,13,18,9,7,8,28,-5,10,16,2,7,16,2,21,,-12,,,-3,,,19,10,0,,,,10,7,,,28,05/08/2021 06:15:19 +1000
2020-11-22,-7,-2,-6,,3,4,7,-5,10,,13,,-10,-9,,15,12,6,25,-4,-3,-9,-4,4,-6,-1,20,-15,1,-1,,,-33,,-9,13,8,-6,2,5,,7,-14,-7,,,4,2,39,,-10,,2,21,1,-6,,,-7,-14,-11,12,,,5,-5,3,7,-11,,2,,4,-2,-4,,-2,-2,2,,-11,2,-30,16,,-3,0,-1,,,17,16,17,,,16,1,,-4,9,,0,,,-8,5,-5,1,16,23,,8,,11,10,,,2,,6,-4,14,16,,,38,1,,9,12,,8,-12,-59,-33,-22,,-18,-6,-18,-1,20,17,10,5,-3,,-17,-1,-5,-7,-16,-9,,,-2,,,,,,-46,,-10,,-4,15,-14,,,,,-1,,-10,,-4,-22,,-5,,-11,-10,,,,,-18,,-6,-6,-10,29,-3,,-20,-10,-6,-8,,-4,-9,-24,-11,-10,-26,-16,,-14,13,-12,-13,,,7,-8,-17,2,18,-5,,,-13,3,13,-14,-13,-52,-7,-18,-10,,-8,-2,0,-18,,,,-16,,-41,-16,-6,,-17,-5,,-1,-21,5,-16,0,-12,-18,5,-12,10,11,43,11,-3,3,5,-6,18,17,2,11,12,11,7,8,4,,-8,8,3,1,-8,8,-1,13,,,,,,,,19,,,,,,18,,,,22,05/08/2021 06:15:19 +1000
2020-11-23,-12,-11,-12,,3,-7,1,-17,3,,-9,,-17,-4,,7,4,-2,7,2,-10,-19,-7,-1,-17,-12,0,-16,-5,-7,,,-48,,-9,9,2,-9,-5,4,,-6,-18,-9,,-14,-8,-2,16,,-5,,-3,-1,8,-30,,,-8,-35,-16,4,,,-5,-2,-8,1,-16,,-1,,-2,-7,-8,,-18,-7,-5,,-11,2,-32,7,,-8,-8,-7,,,15,7,18,,,12,-5,,-10,4,,-3,,,-11,-1,,-3,14,8,,5,,4,0,,,1,10,3,-4,8,6,,12,6,-3,6,6,8,,-3,-11,-47,-5,,-1,-11,-8,-23,-3,6,7,3,-1,-3,,-12,-1,-4,-16,,-9,,,4,,,,,,-32,,-10,,-6,7,-17,,,2,,-8,,-16,,-10,-22,,-10,,-18,-20,,,,,-24,,-8,-12,-31,11,-15,,-29,-8,-7,-15,,-8,-10,-25,-17,-7,-30,-35,,-15,-8,-15,-17,,,-2,-14,-23,-3,,-10,,,-20,-9,-1,-15,-17,-64,-9,-15,-22,,-14,-10,-14,-15,,,,-25,,-38,-30,-26,,-22,-38,,-11,-27,-2,-22,-6,-11,-24,-2,-5,3,3,26,4,-8,-1,-1,-11,6,-7,-3,3,8,21,1,3,-3,1,-19,4,-13,0,-7,1,-9,3,,,,,,,,,10,,,,,-8,,,,1,05/08/2021 06:15:19 +1000
2020-11-24,-12,-6,-11,1,-7,-1,1,-15,7,,-8,,-14,-9,,8,2,2,13,-5,-7,-12,-7,1,-16,-6,-2,-13,-8,-6,,,-39,,-8,10,-7,-10,-9,0,,-3,-15,-4,,,6,0,17,,-9,-5,-2,-2,0,-26,,,-6,-25,-10,6,,,-4,-2,0,4,-10,,2,0,2,-3,-6,,-27,-2,-2,,-12,0,-30,11,1,-8,1,-2,,,13,10,15,,,12,-7,,-12,1,,-2,,,-15,-4,,-3,6,4,7,,,3,0,,,-3,9,5,-5,4,-1,,10,1,-1,1,2,9,,3,-10,-42,-6,,-1,-9,-7,-19,-6,6,-1,4,1,-3,,-11,-1,-4,-9,,-7,,,8,,,,,,-30,,-11,,-7,7,-17,,,0,,-5,,-10,,-8,-24,,-14,,-17,-21,,,,,-22,,-13,-12,-25,4,-10,,-27,-9,-4,-12,,-8,-8,-22,-15,-8,-25,-32,,-14,-4,-13,-14,-20,,-4,-11,-20,-6,,-11,,,-18,-13,-1,-14,-19,-61,-10,-19,-15,,-13,-6,-9,-12,,,,-16,,-35,-22,-17,,-22,-26,,-11,-20,-5,-19,-4,-9,-23,-1,-3,3,5,24,5,-10,2,-2,-12,10,-3,-2,4,5,8,5,4,0,11,-19,3,-3,3,-9,4,-5,5,,,,,,,-12,,12,,,,,1,7,,,6,05/08/2021 06:15:19 +1000
2020-11-25,-9,-3,-10,13,-1,-4,5,-13,11,,-2,,-15,0,,8,6,3,20,2,-6,-10,-4,2,-12,-6,3,-12,-10,-3,,,-38,,-6,10,-4,-7,-10,2,,-1,-12,-3,,-8,12,1,22,,-5,,1,6,3,-17,,,-4,-22,-7,7,,,2,-3,-2,6,-10,,0,-3,1,-1,0,,,2,8,,-11,-3,-29,6,-1,-4,3,-4,,,15,9,15,,,16,-4,,-8,2,,-1,,,-13,3,-13,4,11,6,12,5,12,5,3,,,-3,10,5,-4,4,8,,10,7,-3,1,7,7,0,5,-11,-45,-9,,-4,-6,-7,-11,0,9,-3,4,0,-4,,-19,0,-4,-15,-18,-9,,,7,,,,,,-30,,-10,,-10,9,-12,,,-2,,-3,,-7,,-6,-16,,-13,,-12,-9,,,,,-19,,-5,-9,-20,11,2,,-22,-10,1,-9,,-5,-8,-21,-8,-5,-23,,,-10,-3,-5,-8,-20,,-2,-10,-17,-7,,3,,,-10,-9,3,-12,-13,-61,-6,-16,-14,,-10,-4,-9,-12,,,,-15,,-25,-16,-9,,-14,-9,,-9,-14,-2,-14,-1,-16,-19,1,-4,4,7,28,7,-9,4,0,-9,12,-1,-4,4,6,17,1,1,6,5,-14,3,-5,4,1,4,-4,8,,,,,,,,,12,,,,,-1,2,,,6,05/08/2021 06:15:19 +1000
2020-11-26,-8,0,-5,9,0,2,4,-10,8,,-3,,-8,-4,,19,9,6,27,0,-4,-8,-2,6,-7,-5,5,-12,-7,-1,,,-34,,-3,6,-4,-3,-7,0,,2,-13,-3,,2,,2,33,,-3,,6,5,8,-5,,,-3,-19,-2,9,,,6,3,4,11,-7,,7,-8,10,-1,1,,-6,3,9,,-10,0,-20,6,5,0,11,-1,,,18,16,14,,,15,-3,,-7,2,,0,,,-12,1,,-1,9,11,,9,16,9,3,,,2,2,4,-2,6,8,,16,1,1,8,9,10,,2,-7,-36,-2,,3,-5,-8,-11,7,13,5,5,1,-3,,-16,1,0,-18,,-4,,,14,,,,,,-29,,-10,,-4,5,-10,,,1,,-4,,-6,,-11,-16,,-7,,-9,-6,,,,,-20,,-6,-12,-21,7,-3,,-21,-8,-1,-9,,-5,-9,-19,-11,-6,-26,-23,,-9,1,-8,-12,-17,,-3,-11,-19,-8,,-4,,,-14,-7,5,-11,-11,-60,-9,-16,-11,,-12,-2,3,-11,,,,-11,,-36,-16,-10,,-13,-19,,-1,-19,-5,-21,-5,-15,-17,2,-4,2,7,27,9,-9,5,3,-9,14,3,5,1,4,1,6,4,5,6,-14,5,-4,3,2,7,-1,7,,,,,-3,,-9,6,15,,,,,7,-1,,,7,05/08/2021 06:15:19 +1000
2020-11-27,-3,5,-3,10,-3,8,14,-3,18,,4,,-5,-5,,15,17,13,31,14,2,-2,1,15,0,3,20,-3,-4,0,,,-23,,2,8,15,1,-1,8,,5,-5,0,,-8,16,12,34,,-1,20,9,12,6,-13,,,0,-21,-3,12,,,10,1,1,11,-4,,7,3,19,6,7,,4,6,16,,-6,8,-13,15,8,-2,5,1,,,26,26,29,,,20,0,,-1,3,,0,,,-9,6,,1,20,8,,12,21,10,10,,,5,14,3,-3,8,10,,17,7,2,2,13,14,-4,1,-12,-35,-14,-12,-3,-6,-10,-14,11,1,7,4,-7,-8,,-22,-5,-6,-18,-19,-7,,,-1,,,,,,-36,-11,-14,,-14,-6,-8,,,14,-16,8,,-25,,-4,-12,,-5,,0,-3,,,,,-11,,-1,-3,-12,20,2,,-18,-1,4,-5,,5,1,-15,6,1,-20,-19,,-2,22,-4,-3,-7,,5,-6,-14,5,,6,-14,,-1,3,12,1,0,-53,-4,-12,-3,,-7,15,3,-5,-7,,,-12,,-26,-16,-10,,4,-10,,3,-18,3,-10,3,-25,-16,7,1,8,11,41,14,-8,13,6,-3,17,10,9,9,12,13,10,10,22,10,3,9,11,7,4,14,5,7,,-12,,,,,-9,12,11,-2,,,,3,,,,17,05/08/2021 06:15:19 +1000
2020-11-28,-5,4,-6,5,6,4,12,-3,37,,4,,-6,-11,,4,8,5,24,9,-10,-11,-6,8,-12,5,15,-3,1,-5,,,-26,,-6,7,22,-12,4,8,,3,-8,-14,,-4,12,3,21,,2,,3,15,-3,-8,,,5,-11,-9,10,,,3,0,1,16,-5,,2,4,12,6,5,,-3,1,6,,-10,5,-18,20,1,2,-10,0,,,21,24,24,,,16,2,,-1,9,,5,,,-4,7,,3,16,12,,11,,9,11,,,2,7,10,-1,8,19,,21,19,5,15,18,15,,1,-10,-31,-26,6,-1,-11,-15,-21,8,8,2,0,-5,-9,,-18,-7,-5,-12,-13,-6,,,-1,,,,,,-43,,-16,,-20,-3,-4,,,5,,11,,-6,,1,-7,,0,,-3,-14,,,,,-14,,-1,-6,-9,20,1,,-13,-7,8,-5,,-1,-5,-18,-11,-3,-22,-20,,-10,17,-6,-9,,,5,-4,-13,-1,1,-2,,,-4,1,16,-6,-9,-40,-6,-13,-5,,0,-1,-2,-15,-5,,,-10,,-32,-21,-3,,-5,-9,-11,2,-16,5,-5,1,-19,-13,9,8,11,17,50,14,-4,9,5,3,18,19,11,14,16,21,10,9,18,,4,11,7,4,17,19,4,12,,-14,,,1,,,16,9,-3,,,,2,-2,,,29,05/08/2021 06:15:19 +1000
2020-11-29,-5,4,-6,,7,1,15,-6,26,,2,,-9,-8,,11,13,3,22,14,-6,-13,-6,4,-10,4,18,-9,-8,4,,,-30,,-12,9,12,-9,4,4,,-3,-11,-14,,,11,-1,29,,-13,,0,19,-2,-20,,,-8,-29,-11,14,,,5,-1,3,12,-13,,7,,9,1,-4,,-5,-7,4,,-9,10,-23,16,,-1,-11,-2,,,20,15,23,,,20,3,,-1,8,,4,,,-7,6,-7,5,18,22,,4,,13,11,,,5,,6,-1,16,7,,,,4,,9,13,,5,-4,-39,0,9,,-3,-11,-12,13,23,4,10,9,-2,,-14,5,6,0,,-1,,,15,,,,,,-24,,-12,,-13,10,-12,,,,,6,,-9,,-2,-13,,-6,,-8,-14,,,,,-14,,-3,-5,-17,28,-4,,-18,-2,9,-5,,2,-3,-17,-4,-4,-26,-12,,-7,13,-6,-8,,,12,-4,-14,11,18,-6,,,-4,6,10,-5,-7,-44,-5,-11,-7,,-2,4,-1,-16,,,,-18,,-44,-19,-11,,-7,-7,,6,-14,3,-8,5,-15,-19,7,-13,12,15,55,10,-7,11,5,-9,22,20,5,16,25,17,6,7,13,,-2,8,-3,4,20,13,-1,12,,,,,,,,11,17,,,,,-5,,,,20,05/08/2021 06:15:19 +1000
2020-11-30,-7,-4,-7,,1,0,11,-10,13,,-2,,-10,-6,,13,11,5,19,6,-3,-13,0,3,-11,-5,4,-9,-9,-5,,,-42,,-4,5,2,-3,-5,1,,-1,-13,-3,,-11,1,3,27,,-6,,7,1,11,-19,,,-2,-28,-10,8,,,2,0,1,10,-11,,5,4,6,1,-6,,-14,-2,1,,-8,0,-25,12,,-1,-1,-2,,,16,10,16,,,17,-2,,-7,8,,-1,,,-9,3,,-2,16,8,,,,7,3,,,4,10,4,0,9,2,,11,10,0,8,7,11,,-3,-8,-35,-5,,2,-10,-8,-23,2,7,3,3,2,-3,,-14,6,-2,-11,,-18,,,11,,,,,,-28,,-16,,-12,6,-13,,,2,,0,,-7,,-10,-16,,-8,,-11,-15,,,,,-19,,-3,-7,-26,11,-2,,-22,-4,-1,-8,,-3,-4,-20,-9,-2,-27,-32,,-11,2,-8,-10,,,2,-9,-19,-3,,-4,,,-12,-3,10,-9,-14,-58,-6,-16,-13,,-8,-2,-10,-10,,,,-11,,-27,-24,-19,,-15,-33,,-4,-23,5,-16,-1,-16,-16,-1,-6,3,8,34,6,-11,6,0,-16,9,-1,4,7,5,18,3,5,10,0,-19,4,-8,3,1,4,-7,4,,,,,,,,,15,,,,,-14,,,,2,05/08/2021 06:15:19 +1000
