,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-12-18,-30,-15,-31,,-1,-24,,-51,,,-25,,-32,,,-30,-14,-17,-25,-19,-25,-34,-37,-23,-32,-23,-10,-34,-25,-30,,,-38,,-23,,,-18,,,,-29,-17,-31,,,-17,-33,-25,,,,17,,-4,-44,,,-27,-43,-54,,,,-21,-55,-19,,-10,,-9,,-28,-21,-35,,8,-29,-21,,-37,-23,-27,-8,,-28,-15,-36,,,-25,,-9,,,-42,-24,,-31,-30,,-36,,,-24,-19,,-44,-10,,,,,-10,-6,,,-19,,44,-23,-31,,,,,-20,,-48,-10,,-9,-15,-15,,,-22,,5,-16,14,3,,1,-14,-2,,,-6,22,-12,,-39,,,,,,,,,,,,,,-39,-22,,,,,-27,,-16,,,-12,,-25,,-20,,-28,,,,-44,,-29,-36,,,-55,,-42,-39,,-17,,-15,-61,-28,-39,-58,-44,,,-32,,-25,-44,,,-25,-29,-33,,,-20,,,-21,-13,-33,-29,-32,-49,-17,-13,-32,,-42,-25,-31,-35,,,,-26,,-47,-30,,,-44,,,,,,-24,-30,,-51,-20,,-23,-5,-43,-27,,-14,-32,-13,-19,-25,-2,-40,-13,-11,9,-12,-14,,0,-19,,-26,-3,-31,-10,-21,,,,,,13,,,,,,,-4,-19,,,,-11,05/08/2021 06:16:17 +1000
2020-12-19,-25,-10,-26,,,-28,,-55,,,-25,,-24,,,-36,2,-17,-42,-20,-9,-25,-45,-16,-25,2,12,-32,-10,-39,,,-35,,-15,,,-23,,,,-22,-15,-31,,,-26,-31,-34,,,,32,,12,-55,,,-29,-48,-67,,,,-21,-66,-36,,-26,,-19,,-24,-25,,,-13,-30,-7,,-45,-13,-35,,,-34,-35,-37,,,-31,,-23,,,-39,-17,,-26,-27,,-36,,,-20,-9,,-44,-9,-4,,,,-8,-13,,,-5,,57,-17,-42,,,,,-21,,-48,3,,9,-15,-13,,,,,8,-37,17,14,,6,-17,-7,,,-8,20,,,-38,,,,,,,,,,,,,,,-21,,,,,-19,,,,,-21,,-18,,,,-21,,,,-30,,-17,-7,,,-36,,-29,-24,,-11,,-7,-59,12,-32,-34,-42,,,-29,,-23,-26,,,-25,-18,-42,,,-10,,,-20,-16,,-18,-22,-27,-1,-19,-12,,-29,-9,,-32,,,,-16,,-36,-36,,,-26,,,,,,5,-9,,-27,-23,,-23,-3,-55,-41,,-23,-35,-46,-24,-36,2,-51,,,38,-14,-12,,-4,-27,,-29,-6,-37,-34,-27,,,,,,,,,,,,,,-12,,,,-3,05/08/2021 06:16:17 +1000
2020-12-20,-30,-13,-35,,4,-34,,-61,,,-32,,-34,,,-25,2,-19,-40,-32,-29,-34,-49,-18,-35,-4,,-46,-20,-24,,,-49,,-25,,,-25,,,,-27,-20,-36,,,-34,-38,-46,,,,39,,19,-51,,,-37,-54,-68,,,,-28,-60,-36,,-31,,-15,,-25,-37,,,13,-33,-20,,-44,,-48,,,-32,-40,-43,,,-32,,-21,,,-42,-23,,-33,-30,,-38,,,-18,-19,,-42,-15,,,,,-7,-19,,,-3,,53,-14,-44,,,,,-12,,-54,-16,,-17,-25,-45,,,,,-13,-42,-6,,,-1,-15,-4,,,-16,11,,,-42,,,,,,,,,,,,,,-49,-27,,,,,-29,,-10,,,-31,,-34,,,,-25,,,,-38,,-24,-25,,,-47,,-41,-33,,-14,,-7,-66,5,-37,-27,-43,,,-34,,-21,-40,,,-30,-15,-41,,,-10,,,-23,-10,,-14,-11,-33,7,-34,-14,,-30,-30,,-35,,,,,,-47,-23,,,-33,,,,,,10,-13,,-35,-29,,-27,-10,-57,-51,,-21,-46,-35,-29,-25,-12,-48,,,27,-17,-26,,5,-27,,-34,,-39,-29,-37,,,,,,,,,,,,,,,,,,-13,05/08/2021 06:16:17 +1000
2020-12-21,-42,-26,-47,,8,-41,,-66,,,-40,,-50,,,-44,-32,-27,-28,-12,-44,-56,-55,-30,-51,-45,27,-57,-11,-32,,,-63,,-35,,,-30,,,,-39,-35,-52,,,-42,-58,-49,,,,38,,-14,-51,,,-41,-65,-65,,,,-39,-51,-41,,-35,,-18,,-33,-44,-35,,-2,-51,-46,,-26,-34,-45,-14,,-35,-36,-47,,,-26,,-19,,,-36,-27,,-40,-24,,-30,,,-22,-26,,-43,-7,,,,,-18,-7,,,-20,,104,-18,-28,,,,,-13,,-48,-10,,-5,-27,-43,,,-19,,-12,-22,3,-11,,0,-19,-18,,,-18,0,-32,,-43,,,,,,,,,,,,,,-45,-21,,,,,-25,,3,,13,-31,,-15,,-11,,-28,,,,-52,,-30,-45,,,-66,,-54,-49,,-22,,-25,-65,-35,-50,-64,-57,,,-45,,-23,-64,,,-26,-37,-43,,,-42,,,-29,-15,-44,-39,-44,-61,-32,-23,-37,,-54,-30,-41,-49,,,,-34,,-51,-24,,,-53,,,,,,-38,-41,,-47,-29,,-32,-13,-42,-29,,-24,-41,-21,-27,-31,-13,-39,-14,-24,6,-26,-32,,-18,-29,10,-37,-14,-36,-7,-37,,,,,,13,,,,,,,-22,-39,,,-40,-32,05/08/2021 06:16:17 +1000
2020-12-22,-42,-33,-46,,,-40,-50,-68,,,-41,,-50,,,-39,-33,-24,-39,-30,-43,-51,-48,-32,-53,-45,11,-56,-18,-28,,,-64,,-35,,,-30,,,,-42,-35,-52,,,-42,-56,-50,,,,39,,21,-56,,,-39,-65,-65,,,,-40,-43,-41,,-38,,-13,,-35,-43,-54,,-15,-53,-44,,-26,-33,-45,-28,,-37,-34,-44,,,-29,,-24,,,-28,-27,,-43,-20,,-28,,,-17,-29,,-52,-8,,,,,-21,-13,,,-21,,98,-23,-40,,,,,-19,,-46,-4,,7,-26,-42,,,-26,,-7,-22,0,-14,,-3,-18,-24,,,-20,-2,-25,,-43,,,,,,,,,,,,,,-42,-30,,,,,-30,,,,-6,-32,,-34,,-31,,-28,,,,-56,,-40,-53,,-31,-71,,-61,-52,,-40,,-42,-67,-39,-53,-70,-63,,,-51,,-36,-64,,,-37,-41,-49,,,-45,,,-37,-22,-57,-45,-53,-65,-36,-14,-46,,-58,-32,-40,-54,,,,-49,,-58,-33,,,-56,,,,,,-41,-47,,-59,-27,,-33,-16,-36,-30,,-23,-44,-19,-31,-23,-20,-37,-16,-16,4,-22,-38,,-17,-30,,-37,-19,-37,-20,-36,,,,,,-5,,,,,,,-26,-35,,,-50,-33,05/08/2021 06:16:17 +1000
2020-12-23,-38,-31,-44,,,-39,,-67,,,-36,,-46,,,-43,-29,-18,-34,-38,-42,-49,-42,-30,-52,-42,6,-57,-21,-35,,,-63,,-31,,,-24,,,,-33,-31,-49,,,-38,-58,-45,,,,54,,21,-45,,,-35,-64,-61,,,,-41,-23,-46,,-36,,-2,,-31,-43,-35,,7,-49,-41,,-28,-27,-46,-10,,-33,-30,-39,,,-21,,-18,,,-18,-22,,-38,-22,,-27,,,-14,-22,,-37,1,,,,,-10,0,,,-14,,79,-12,-34,,,,,-13,,-40,4,,-3,-26,-46,,,-34,,-7,-30,1,-20,,-3,-14,-31,,,-24,3,-30,,-41,,,,,,,,,,,,,,-44,-19,,,,,-31,,,,5,-34,,-13,,-9,,-13,,,,-50,,-28,-46,,,-61,,-55,-49,,-21,,-27,-63,-33,-46,-64,-62,,,-41,,-22,-62,,,-19,-39,-45,,,-44,,,-28,-11,-43,-40,-49,-59,-32,-16,-50,,-52,-23,-48,-49,,,,-37,,-51,-16,,,-51,,,,,,-35,-41,,-50,-28,,-29,-15,-35,-32,,-28,-43,-13,-32,-24,-21,-42,-3,-25,10,-28,-38,,-24,-29,11,-42,-35,-38,-19,-38,,,,,,-11,,,,,,,-34,-39,,,-52,-34,05/08/2021 06:16:17 +1000
2020-12-24,-44,-38,-46,,,-42,,-70,,,-33,,-52,,,-43,-35,-11,-47,-38,-47,-55,-38,-34,-55,-41,12,-65,-15,-22,,,-67,,-32,,,-27,,,,-42,-30,-55,,,-48,-61,-49,,,,18,,5,-43,,,-41,-71,-53,,,,-43,-39,-46,,-38,,2,,-36,-45,-34,,,-52,-41,,-33,-22,-53,-25,,-40,-33,-36,,,-28,,-20,,,-22,-33,,-49,-17,,-32,,,-28,-25,,-30,-17,,,,,-11,-6,,,-17,,81,-15,-31,,,,,-21,,-47,-2,,-13,-33,-58,,,-25,,-18,-42,-15,-14,,-2,-5,-22,,,-22,7,-44,,-46,,,,,,,,,,,,,,-40,-26,,,,,-22,,,,5,-45,,-20,,-9,,-18,,,,-56,,-35,-55,,-35,-68,,-62,-54,,-37,,-34,-66,-46,-54,-69,-73,,,-53,,-30,-68,,,-22,-41,-49,,,-49,,,-44,-17,-48,-45,-59,-66,-42,-8,-55,,-59,-41,-47,-58,,,,-55,,-60,-7,,,-64,,,,,,-44,-50,,-57,-38,,-37,-30,-46,-31,,-36,-50,-38,-34,-24,-35,-38,-18,-40,16,-33,-55,,-45,-37,14,-54,-47,-45,-34,-39,,,,,,-28,,,,,,,-49,-58,,,-64,-39,05/08/2021 06:16:17 +1000
2020-12-25,-68,-70,-69,,-37,-71,,-82,,,-53,,-66,-62,,-49,-73,-52,-34,-61,-67,-68,-43,-63,-73,-75,-50,-80,-40,-57,,,-81,,-56,,,-46,,,,-49,-64,-74,,,-58,-79,-67,,,,-66,,-28,-63,,,-58,-78,-78,,,,-64,-74,-61,,-61,,-34,,-60,-66,-52,,,-69,-63,,-63,-54,-73,-44,,-55,-70,-53,,,-57,,-42,,,-78,-68,,-76,-49,,-69,,,-70,-56,,-46,-50,,,,,-49,-58,,,-65,,-41,-43,-62,,,,,-63,,-71,-50,,-46,-56,-82,,,-53,,-41,-54,-48,-40,,-19,-17,-51,,,-36,16,-67,,-66,,,,,,,,,,,,,,-63,-49,,,,,-40,,-47,,-11,-79,,-39,,-44,,-54,,,,-71,,-53,-76,,-49,-77,,-79,-64,,-55,,-58,-77,-66,-72,-75,-82,,,-72,,-59,-75,,,-41,-60,-56,,,-67,,,-71,-53,-71,-65,-79,-73,-59,-67,-53,,-69,-79,-57,-69,,,,-66,,-69,35,,,-77,,,,,,-64,-66,,-64,-66,,-57,-73,-76,-63,,-62,-65,-70,-52,-42,-63,-38,-67,,-46,-52,-75,,-80,-41,-7,-72,,-60,-76,-51,,,,,,-46,,,,,,,-79,-72,,,,-72,05/08/2021 06:16:17 +1000
2020-12-26,-40,-19,-46,,,-49,,-76,,,-43,,-41,,,-55,-16,-42,-55,-46,-36,-38,-49,-37,-42,-31,14,-57,-18,-45,,,-57,,-35,,,-43,,,,-36,-36,-66,,,-55,-55,-50,,,,16,,9,-61,,,-42,-63,-66,,,,-45,-64,-41,,-52,,-33,,21,-51,-44,,27,-50,-36,,-47,-36,-56,,,-53,-54,-44,,,-37,,-34,,,-38,-33,,-47,-27,,-37,,,-26,-36,,-41,-30,,,,,-27,-20,,,-28,,49,-27,-44,,,,,-22,,-55,-15,,-24,-32,-45,,,-44,,-19,-45,4,-16,,-22,-34,-34,,,-34,-13,-46,,-35,,,,,,,,,,,,,,-57,-27,,,,,-35,,,,,-24,,1,,,,-25,,,,-41,,-23,-33,,,-45,,-57,-35,,-17,,-22,-67,-11,-48,-44,-49,,,-52,,-35,-44,,,-21,-34,-46,,,-35,,,-30,-9,,-30,-37,-34,-21,-27,-22,,-40,-25,,-55,,,,-43,,-44,20,,,-43,,,,,,-22,-21,,-41,-35,,-40,-36,-38,-46,,-16,-47,-55,-42,-46,-26,-54,,,2,-27,-41,,-34,-39,9,-47,-52,-53,-44,-45,,,,,,,,,,,,,,-57,,,,-36,05/08/2021 06:16:17 +1000
2020-12-27,-36,-32,-39,,,-38,,-74,,,1,,-35,,,-44,-19,-35,,-33,-40,-25,-44,-26,-39,-17,,-49,,-8,,,-51,,-33,,,-34,,,,-8,-24,-56,,,-43,-41,-28,,,,11,,,-23,,,-30,-49,-59,,,,-34,-52,-26,,-14,,-26,,-6,-20,,,,-25,-29,,-46,-28,-41,,,-37,-21,-35,,,-38,,-28,,,-46,-27,,-40,-9,,-38,,,-17,-32,,-32,-5,,,,,-19,-14,,,-24,,81,-6,-47,,,,,0,,-55,-27,,-5,-31,-52,,,,,-29,-53,-12,-2,,-18,-29,-30,,,-32,-13,,,-44,,,,,,,,,,,,,,,-28,,,,,-38,,-22,,,-11,,-6,,,,-16,,,,-46,,-23,-34,,,-50,,-53,-40,,-15,,-16,-71,-19,-45,-40,-42,,,-51,,-30,-56,,,-38,-28,-43,,-72,-27,,,-24,-22,,-34,-25,-41,-10,-33,-15,,-37,-37,,-49,,,,-46,,-59,4,,,-44,,,,,,1,-30,,-34,-36,,-34,-31,-55,-50,,-35,-40,-21,-43,-40,-22,-57,,,7,-21,-38,,-19,-33,,-43,,-50,-40,-43,,,,,,,,,,,,,,,,,,-28,05/08/2021 06:16:17 +1000
2020-12-28,-57,-54,-62,,,-63,-61,-79,,,-44,,-62,,,-68,-60,-50,-49,-43,-68,-70,-55,-58,-70,-59,3,-73,-10,-26,,,-76,,-53,,,-47,,,,-47,-49,-72,,,-66,-73,-58,,,,0,,9,-43,,,-50,-78,-66,,,,-66,-46,-47,,-50,,-48,,-23,-63,-57,,,-66,-62,,-42,-57,-61,-38,,-56,-49,-57,,,-41,,-35,,,-48,-46,,-63,-22,,-41,,,-27,-59,,-38,-14,,,,,-47,-26,,,-50,,103,-22,-43,,,,,-14,,-65,-27,,-18,-45,-65,,,-45,,-45,-38,-31,-41,,-31,-44,-47,,,-48,-37,-51,,-49,,,,,,,,,,,,,,,-32,,,,,-26,,-45,,-31,-51,,2,,-49,,-30,,,,-61,,-30,-66,,,-74,,-70,-64,,-46,,-45,-72,-56,-60,-66,-62,,,-62,,-42,-72,,,-30,-56,-54,,,-69,,,-43,-33,-55,-41,-67,-68,-55,-21,-51,,-64,-47,-31,-63,,,,-61,,-64,50,,,-65,,,,,,-49,-56,,-51,-53,,-59,-56,-53,-43,,-55,-55,-16,-61,-41,-52,-64,-39,-44,-36,-45,-67,,-64,-56,14,-66,-60,-62,-41,-58,,,,,,-30,,,,,,,-70,-67,,,-70,-54,05/08/2021 06:16:17 +1000
2020-12-29,-51,-54,-56,,,-54,-56,-74,,,-50,,-55,,,-64,-49,-37,-48,-36,-59,-65,-59,-48,-64,-52,7,-64,0,-27,,,-73,,-44,,,-42,,,,-55,-43,-53,,,-54,-69,-61,,,,9,,,-60,,,-50,-72,-68,,,,-60,-34,-48,,-52,,-30,,-35,-57,-45,,-5,-60,-58,,-40,-40,-57,-27,,-52,-46,-54,,,-37,,-31,,,-42,-39,,-56,-16,,-33,,,-16,-49,,-43,-14,,,,,-41,-26,,,-43,,103,-23,-46,,,,,-10,,-56,-20,,1,-37,-58,,,-35,-34,-22,-34,-21,-33,,-26,-35,-34,,,-38,-27,-46,,-45,,,,,,,,,,,,,,-65,-31,,,,,-37,,,,-14,-48,,7,,-46,,-28,,,,-58,,-44,-62,,,-70,,-68,-58,,-37,,-46,-67,-52,-56,-63,-67,,,-57,,-42,-69,,,-35,-51,-49,,,-64,,,-40,-33,-50,-45,-62,-67,-54,-12,-55,,-61,-40,-38,-59,,,,-60,,-52,92,,,-62,,,,,,-44,-54,,-50,-46,,-51,-35,-47,-48,,-40,-51,-4,-52,-30,-47,-63,-32,-42,-30,-41,-61,,-52,-47,9,-57,-58,-52,-46,-51,-29,,,,,-30,,,,,,,-48,-64,,,-68,-46,05/08/2021 06:16:17 +1000
2020-12-30,-50,-52,-54,,,-52,,-73,,,-41,,-53,,,-62,-50,-31,-50,-45,-55,-60,-52,-42,-61,-50,-2,-61,-15,-34,,,-71,,-40,,,-36,,,,-48,-40,-51,,,-51,-67,-55,,,,2,,,-43,,,-49,-69,-63,,,,-58,-32,-51,,-46,,-32,,-38,-56,-39,,,-57,-59,,-40,-44,-57,-15,,-49,-42,-54,,,-36,,-30,,,-42,-39,,-54,-34,,-36,,,-20,-50,,-61,-22,,,,,-39,-20,,,-41,,63,-27,-48,,,,,-15,,-60,-20,,-17,-39,-59,,,-41,,-25,-42,-24,-43,,-22,-35,-42,,,-40,-35,-53,,-47,,,,,,,,,,,,,,-64,-28,,,,,-36,,,,-17,-50,,9,,-34,,-30,,,,-58,,-41,-61,,,-68,,-66,-56,,-34,,-43,-68,-49,-56,-61,-71,,,-55,,-42,-69,,,-23,-53,-50,,,-64,,,-39,-30,-57,-56,-63,-67,-51,-20,-54,,-60,-38,-43,-58,,,,-65,,-53,81,,,-62,,,,,,-44,-53,,-53,-44,,-47,-36,-45,-49,,-41,-44,9,-51,-26,-45,-58,-26,-48,-22,-38,-61,,-52,-43,6,-54,-56,-55,-47,-46,-6,,,,,-27,,,,,,,-49,-60,,,-69,-50,05/08/2021 06:16:17 +1000
2020-12-31,-48,-47,-52,,3,-49,,-74,,,-41,,-58,,,-54,-49,-26,-50,-39,-57,-58,-47,-43,-60,-47,-13,-64,-9,-8,,,-72,,-39,,,-36,,,,-43,-36,-58,,,-52,-62,-53,,,,-16,,6,-31,,,-36,-56,-53,,,,-50,-42,-48,,-46,,-27,,-39,-53,-51,,,-58,-54,,-46,-47,-57,-32,,-51,-25,-45,,,-32,,-20,,,-42,-39,,-52,-29,,-37,,,-26,-41,,-38,-27,,,,,-29,-24,,,-25,,58,-21,-48,,,,,-21,,-59,-21,,-17,-29,-42,,,-33,,-8,8,-17,-22,,-7,-20,-17,,,-22,-14,-36,,-46,,,,,,,,,,,,,,-55,-27,,,,,-28,,,,2,-31,,13,,-24,,-27,,,,-58,,-42,-58,,,-71,,-63,-53,,-38,,-42,-69,-51,-56,-63,-70,,,-56,,-38,-70,,,-28,-48,-50,,,-62,,,-45,-32,-50,-49,-63,-66,-51,-20,-52,,-61,-43,-47,-55,,,,-56,,-58,54,,,-64,,,,,,-44,-54,,-56,-36,,-34,-31,-52,-39,,-38,-33,6,-39,-35,-31,-56,-31,-39,1,-27,-51,,-33,-30,,-49,-44,-47,-24,-38,,,,,,-29,,,,,,,-32,-53,,,,-28,05/08/2021 06:16:17 +1000
2021-01-01,-64,-67,-68,,-20,-70,,-80,,,-51,,-69,,,-75,-70,-56,-59,-66,-72,-70,-69,-66,-72,-71,-45,-80,-8,-49,,,-79,,-59,,,-55,,,,-56,-57,-73,,,-63,-79,-68,,,,-45,,-44,-52,,,-66,-67,-73,,,,-70,-71,-63,,-57,,-61,,-58,-69,-55,,,-68,-71,,-65,-60,-69,-45,,-67,-51,-67,,,-53,,-38,,,-74,-56,,-65,-44,,-56,,,-41,-58,,-54,-44,,,,,-53,-52,,,-60,,8,-52,-65,,,,,-35,,-75,-44,,-39,-56,-71,,,-63,,-45,-42,-56,-54,,-47,-54,-56,,,-54,-48,-67,,-59,,,,,,,,,,,-61,,,,-43,,,,,-38,,-53,,-45,-52,,-31,,-60,,-33,,,,-69,,-63,-76,,-40,-75,,-76,-66,,-57,,-63,-71,-66,-72,-73,-78,,,-71,,-59,-72,,,-52,-63,-66,-44,,-74,,,-61,-60,-70,-63,-77,-73,-63,-61,-55,,-70,-74,-55,-68,,,,-62,,-61,44,,,-73,,,,,,-59,-64,,-63,-58,,-64,-60,-69,-65,,-61,-62,-16,-59,-44,-57,-65,-57,-68,-49,-54,-70,,-55,-57,,-67,-65,-65,-62,-61,,,,,,-29,,,,,,,-67,-73,,,,-40,05/08/2021 06:16:17 +1000
2021-01-02,-43,-40,-47,,,-47,,-75,,,-32,,-48,,,-61,-32,-33,-54,-50,-40,-40,-53,-39,-44,-24,2,-56,-6,-41,,,-58,,-40,,,-44,,,,-33,-30,-56,,,-49,-56,-42,,,,-7,,14,-50,,,-47,-41,-65,,,,-44,-60,-45,,-48,,-53,,-41,-50,-49,,-7,-44,-45,,-51,-44,-54,,,-60,-48,-55,,,-40,,-30,,,-51,-28,,-38,-26,,-37,,,-22,-35,,-39,-20,,,,,-33,-17,,,-30,,61,-24,-44,,,,,-11,,-59,-18,,-14,-33,-41,,,-32,,-26,-46,-3,-8,,-30,-36,-25,,,-36,-23,-37,,-45,,,,,,,,,,,,,,-60,-23,,,,,-22,,,,,-16,,0,,,,-20,,,,-49,,-35,-41,,,-54,,-59,-40,,-27,,-40,-64,-20,-53,-44,-57,,,-51,,-45,-49,,,-28,-39,-55,,,-56,,,-47,-28,,-41,-52,-52,-30,-44,-26,,-53,-32,,-55,,,,-48,,-54,-4,,,-49,,,,,,-23,-34,,-49,-39,,-36,-19,-56,-52,,-32,-38,-34,-44,-31,-29,-58,,,9,-26,-35,,-35,-42,,-44,-30,-51,-54,-42,,,,,,,,,,,,,,-39,,,,-25,05/08/2021 06:16:17 +1000
2021-01-03,-42,-34,-47,,-8,-42,,-76,,,-32,,-48,,,-54,-31,-33,,-58,-45,-43,-50,-34,-44,-22,6,-54,-13,-32,,,-58,,-43,,,-42,,,,-25,-33,-54,,,-40,-53,-35,,,,-12,,19,-51,,,-42,-35,-58,,,,-44,-58,-50,,-38,,-48,,-38,-44,,,-14,-39,-46,,-49,-43,-53,-36,,-58,-42,-49,,,-40,,-22,,,-57,-30,,-41,-16,,-39,,,-22,-34,,-37,-13,,,,,-21,-16,,,-28,,48,-16,-50,,,,,-4,,-62,-27,,-23,-32,-53,,,,,-30,-49,-15,-9,,-21,-36,-16,,,-33,-14,,,-43,,,,,,,,,,,,,,-59,-19,,,,,-26,,21,,,-7,,-5,,,,-14,,,,-52,,-34,-48,,,-57,,-60,-43,,-32,,-31,-68,-21,-53,-46,-61,,,-51,,-38,-62,,,-40,-35,-55,,-69,-52,,,-39,-45,,-47,-44,-55,-9,-32,-28,,-49,-42,,-51,,,,-46,,-56,-16,,,-51,,,,,,-12,-33,,-47,-35,,-39,-21,-57,-53,,-11,-43,-27,-21,-56,-17,-66,,,5,-27,-37,,-14,-35,,-36,,-50,,-38,,,,,,,,,,,,,,,,,,4,05/08/2021 06:16:17 +1000
2021-01-04,-50,-40,-54,,-10,-52,-51,-74,,,-43,,-53,,,-58,-53,-38,-37,-45,-54,-59,-54,-40,-57,-50,-12,-62,-15,-34,,,-66,,-44,,,-40,,,,-38,-41,-55,,,-47,-62,-49,,,,-10,,-7,-32,,,-44,-47,-54,,,,-53,-49,-45,,-36,,-37,,-40,-52,-36,,-1,-53,-57,,-50,-48,-51,-33,,-49,-39,-51,,,-32,,-20,,,-50,-36,,-46,-29,,-39,,,-30,-38,,-45,-22,,,,,-33,-10,,,-38,,79,-25,-39,,,,,-19,,-59,-24,,-23,-32,-48,,,-29,,-17,-30,-11,-16,,-9,-26,-28,,,-35,-24,-36,,-42,,,,,,,,,,,,,,-50,-21,,,,,-24,,22,,1,-25,,-19,,-33,,-33,,,,-63,,-41,-59,,,-76,,-65,-59,,-36,,-43,-70,-51,-59,-67,-68,,,-59,,-45,-75,,,-32,-50,-55,,,-64,,,-43,-36,-59,-55,-62,-72,-42,-19,-51,,-65,-41,-45,-61,,,,-60,,-62,-12,,,-67,,,,,,-51,-54,,-62,-36,,-37,-19,-42,-40,,-28,-45,-20,-39,-49,-26,-46,-21,-8,-15,-27,-34,,-31,-42,10,-40,-31,-42,-27,-39,,,,,,9,,,,,,,-30,-48,,,-60,-30,05/08/2021 06:16:17 +1000
2021-01-05,-49,-44,-52,,-25,-50,-57,-71,,,-42,,-53,,,-56,-50,-38,-38,-45,-51,-55,-53,-41,-57,-50,-14,-61,-25,-25,,,-66,,-43,,,-40,,,,-42,-40,-53,,,-47,-62,-47,,,,-13,,5,-37,,,-44,-47,-50,,,,-51,-45,-45,,-35,,-42,,-36,-49,-51,,7,-53,-54,,-50,-39,-48,-27,,-50,-30,-48,,,-34,,-26,,,-51,-37,,-48,-27,,-40,,,-27,-37,,-46,-11,,,,,-34,-28,,,-38,,57,-22,-46,,,,,-21,,-59,-32,,-16,-32,-42,,,-42,-36,-7,-34,-17,-22,,-11,-27,-25,,,-32,-21,-23,,-44,,,,,,,,,,,,,,-59,-29,,,,,-34,,,,-7,-33,,-12,,-25,,-39,,,,-64,,-51,-62,,-40,-77,,-69,-62,,-48,,-51,-71,-54,-60,-70,-73,,,-60,,-50,-72,,,-40,-52,-58,,,-66,,,-51,-44,-66,-55,-66,-73,-49,-27,-62,,-66,-46,-50,-61,,,,-61,,-62,-5,,,-66,,,,,,-53,-58,,-67,-36,,-41,-20,-39,-45,,-30,-47,-13,-38,-39,-33,-50,-23,-22,-17,-31,-41,,-30,-35,11,-42,-34,-41,-30,-43,,,,,,-15,,,,,,,-35,-47,,,-52,-31,05/08/2021 06:16:17 +1000
