,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2021-01-18,-12,-4,1,,-12,13,-20,17,57,-8,-11,,,-51,,19,34,15,-6,,14,21,13,-1,15,9,80,29,-20,-22,,,-38,,11,,102,29,,,,-6,23,8,,-8,15,15,,,-16,,8,,-10,76,,-16,-7,-38,19,,,,4,-25,-13,,50,,86,,19,46,-19,,17,29,50,,-40,-9,-4,,,21,20,5,,,8,,29,,,,-28,,-42,18,,-28,-39,,-34,-13,-48,-19,8,31,-12,12,,-27,12,,-40,-17,,-28,-31,,-6,,,,24,-28,-26,-43,,-41,-12,-18,-24,-16,,,-30,-21,21,-8,-17,-7,,-14,,,-12,-16,,-32,,,,,,,,,,,,,,,,-39,-37,,,-44,-44,,,-50,,-43,-37,-44,,2,,,,,,-3,,21,31,-47,,3,,20,39,-21,-24,,8,-3,4,29,16,-16,-42,-70,17,,20,-12,-51,,-3,-21,3,,,10,,,11,,,41,-18,-47,38,-9,,-25,39,2,,4,,-40,,11,-19,-23,-15,-29,,-15,-54,,,-45,,-6,15,,16,-19,49,-7,-18,-10,-14,-15,3,-22,-44,8,,-29,,,-33,,-15,-17,,-30,16,-26,-20,,-17,-29,-33,-27,2,,,,-8,-4,,,,,,,-33,,-48,,3,05/08/2021 06:16:00 +1000
2021-01-19,-15,-11,-20,,28,0,-11,-29,45,,-24,,,-19,,12,25,1,22,,2,-2,-24,-2,-4,1,56,12,-13,-6,,,-45,,-2,,52,16,,,,-3,22,-7,,-5,0,-1,,,6,,-11,,-24,-41,,-12,-26,-52,-43,,,,6,-25,-26,,-19,,-18,,-12,-33,-8,,-17,17,40,,-10,-5,-63,,,-38,-39,-28,,,-7,,3,,,,-4,,-14,10,,-11,-21,,-2,30,-29,-19,23,29,-3,,,-5,3,,-4,3,,-28,9,,-2,,,,30,-1,-1,-31,,-32,-10,-17,-18,9,,,-23,-9,-7,-9,-11,-3,38,-2,,,-6,-6,,-21,,,,,,,,,,,,-5,,,,-23,-28,,,-43,-23,,,-44,,-26,,-17,,1,,,,,,-18,,3,9,-32,,-16,,0,9,-33,-26,,2,-1,3,8,2,-26,-21,-64,-13,53,7,-17,-42,,-4,-16,-18,-18,,-19,,,-8,,,21,-27,-45,39,-3,,,16,-1,,-6,,-27,,-9,-13,-39,-24,-10,,-21,-53,,,-14,16,-2,7,,-11,-10,,-13,-14,-12,-10,-2,-3,-8,-44,-2,,-7,,,-38,,-10,-10,,-26,43,-2,5,,-20,-24,-18,-18,11,,,,-9,,,,,,,,-25,,-21,,6,05/08/2021 06:16:00 +1000
2021-01-20,-8,-1,-7,,-4,12,-21,-5,55,,-22,,,-46,,26,30,17,36,-16,12,25,-8,6,7,15,68,36,-13,-27,,,-39,,13,,66,14,,,,4,40,3,,-8,21,8,,,-4,,-11,,-11,-26,,-10,-7,-44,-18,,,,23,-20,-18,,0,,15,-13,5,-8,0,,0,28,35,,-32,-12,-41,,,-7,-16,-22,,,5,,19,,,,-12,,-13,6,,-33,-22,,-21,17,-23,-27,19,27,-8,,,9,23,,-21,-12,,-34,-3,,18,,,,-8,-15,9,-33,,-20,-4,-27,-27,15,,,-9,16,-9,-8,10,17,22,10,,,-17,-22,,-9,,,,,,,,,,,,-16,,,,-13,-33,,,-32,-27,,,-39,,-18,,3,,4,,,,,,-7,,23,21,-20,,16,,8,34,,0,,12,-2,0,21,24,-14,6,-56,-2,73,26,-16,-37,,-3,-17,10,-11,,8,,,23,,,27,-18,-45,48,,,,30,18,,12,,18,,-3,,-20,0,8,,-7,-33,,,14,29,3,16,,5,-12,,-2,-16,-8,-13,11,-3,-16,-18,-2,,-9,-10,,-38,,-8,-11,-20,-23,35,-20,0,,-22,-27,-18,-18,-5,,,,-15,,,,,,,,-26,,-25,,1,05/08/2021 06:16:00 +1000
2021-01-21,1,5,8,,7,42,-4,-4,64,,7,,,-23,,44,60,22,49,-18,31,60,32,22,43,26,81,48,8,5,,,-24,,27,,85,53,,,,,40,26,,7,,23,,,-6,,1,,15,14,,-9,9,-32,-2,,,,63,-3,1,,24,,41,,39,14,9,,43,52,74,,-14,-13,-16,,,8,-2,21,,,6,,13,,,,-5,,-15,30,,-33,-14,,-7,23,-38,-9,21,41,-13,,,12,6,,0,12,,-25,20,,22,,,,10,-8,7,-18,,-30,-5,-29,-32,,,,-18,29,-5,-31,-14,32,-6,13,,,-24,-28,,-5,,,,,,,,,,,,-23,,,,-6,-17,,,-30,-1,,,-17,,-15,,24,,5,,,,,,-7,,20,10,25,,29,,3,28,-16,1,,10,4,-4,26,18,-15,-13,-51,-3,79,34,-16,-28,,-12,-27,14,-18,,37,,,41,,,12,-22,-44,56,,,,16,9,,13,,0,,10,-7,-11,16,12,,-18,-38,,,8,,-7,11,,-8,-9,,-12,-21,-3,-13,-3,2,-5,-16,-3,,-2,11,,-33,,1,-11,-11,-21,47,-7,-1,,-20,-13,-4,-14,7,,,,-24,,,,,,,,-6,,-20,,-2,05/08/2021 06:16:00 +1000
2021-01-22,-4,8,0,,3,-1,-10,-9,74,,6,,,-20,,40,26,18,20,-29,9,36,19,18,9,10,73,36,-5,12,,,-34,,5,,87,18,,,,24,29,4,,12,23,7,,,-8,,-2,,-3,17,,-8,-7,-32,-6,,,,35,1,-15,,4,1,49,-3,6,8,3,,9,28,39,,-14,-2,-26,,,4,6,0,,,-4,,8,,,,-2,,-20,2,,-16,-12,,-1,17,-37,-1,27,18,-6,,,14,14,,-9,8,,-18,10,,17,5,,,18,-15,6,-21,,-16,-3,-5,-8,25,,,-3,48,-10,5,-6,32,,21,,,-11,-34,,-12,,,,,,,,,,,,,,,,-15,-13,,,-6,-27,,,-26,,-20,,-8,,-5,,,,,,-12,,40,37,-15,,8,,37,58,-7,7,,28,0,-5,23,13,-3,-17,-54,18,87,36,4,-26,,-9,-6,-1,-18,,8,,,15,,,17,-11,-29,54,-10,,,31,31,,18,,-13,,-11,-16,-27,-1,-6,,8,-44,,,-34,66,19,34,,-17,-8,,-8,-11,-14,-13,-8,3,4,-16,-2,,0,-21,,-29,,-4,-7,,-19,36,-9,4,,-20,-16,-16,-16,3,,,,-11,19,,,,,,,-11,,,,-8,05/08/2021 06:16:00 +1000
2021-01-23,10,27,12,,20,35,57,6,102,42,104,,,-20,,39,13,19,31,-36,35,52,40,48,9,39,182,35,20,2,,,-16,,4,,172,43,,,,84,43,13,,67,60,27,,,0,,6,,56,60,,23,25,-16,17,,,,32,0,29,,36,,74,,9,32,10,,41,50,41,,-7,-11,-3,,,22,38,34,,,-1,,0,,,,2,,-16,3,,-3,3,,12,26,-15,-3,22,42,7,25,,2,13,,5,-1,,-15,9,,45,22,,,25,11,28,-4,,-23,-10,-41,-64,29,-37,-28,9,21,-33,-38,-1,66,-12,7,,,-29,-44,,-20,-15,,,-61,,,,,,-57,,-38,,,,-4,1,,,-13,2,,,4,,0,,22,,-23,,,,,12,7,,59,6,-6,,49,,1,34,-14,7,,2,-8,-8,18,21,-1,9,-46,-22,158,52,-15,-5,,-15,-24,-10,-21,,41,,,66,,9,18,-16,-25,33,-24,-26,42,-2,19,,4,,-16,98,-12,-2,18,18,32,,12,-19,,,14,,4,10,,2,-6,69,-2,-5,-8,-17,6,12,-11,-19,15,,-5,-16,,-34,-16,-1,-9,-14,-7,14,3,-9,,-14,-20,-16,-19,-3,,,,-7,,,-6,,,-31,,-28,,-41,,3,05/08/2021 06:16:00 +1000
2021-01-24,10,13,24,,25,9,30,15,140,30,75,,,-23,,36,-1,6,48,-23,-9,26,86,3,-44,-6,172,23,24,28,,,-39,,-2,,208,2,,,,,16,-16,,35,20,7,,,1,,-10,,46,163,,32,1,-32,13,,,,5,9,34,,37,,190,,33,52,3,,106,31,32,,-13,-2,3,,,115,40,39,,,2,,16,,,,4,,-19,33,,-13,16,,7,29,-13,8,13,80,6,-21,,3,17,,15,-6,,-13,4,,63,26,,,12,9,18,-8,,-10,-13,-51,-67,47,-45,-43,-4,-12,-41,-56,-13,36,-42,-30,,,-40,-58,,-17,-32,,,-55,,,,,,-55,,-41,,,,-6,18,,,-23,0,,,0,,-16,2,30,,-25,,-31,,,20,-6,,8,-24,33,,103,,-31,-21,11,-26,,-34,-43,-36,-30,-10,-53,20,-30,-50,211,29,-34,9,,-10,-46,35,-10,,63,,,79,-4,-24,-6,-29,-50,-13,-32,-31,36,-28,-25,5,-23,,8,,-39,22,-8,82,47,,-24,21,,,11,123,-20,-36,,-26,-8,81,0,-2,-1,-22,9,9,-27,-17,0,,-28,3,-40,-29,-8,8,-15,14,-3,2,-8,-13,,-9,-6,-32,-12,18,,,,-6,14,,-5,,,,,-26,,-60,,10,05/08/2021 06:16:00 +1000
2021-01-25,3,-13,18,,36,-6,3,27,,,44,,,-22,,9,22,-6,70,-29,-10,6,66,-17,-4,-11,164,14,13,6,,,-36,,-4,,,3,,,,32,15,-3,,23,12,-6,,,-3,,3,,29,178,,10,7,-28,56,,,,-13,-8,36,,79,,,,12,75,-11,,88,20,32,,-12,-3,20,,,64,72,52,,,-9,,-1,,,,-4,,-20,27,,-5,,,-6,11,-30,1,14,91,-6,,,-2,29,,-15,9,,-7,13,,56,,,,46,22,0,-3,,-24,-24,-32,-48,-3,,,-41,-21,-23,-49,-2,-24,-10,-34,,,-30,-38,,-30,-39,,,,,,,,,,,-41,,,,-19,5,,,-28,-30,,,-14,,-24,,5,,-17,,,,,,6,,16,-19,17,,55,,-20,-1,-20,-4,,-15,-22,-18,-21,-3,-37,-19,-54,-25,,8,-30,-32,,-18,-37,28,-32,,77,,,55,,,31,-24,-47,-1,-20,,,0,-22,,-6,,1,,-15,20,15,62,35,,-23,-18,,,-20,,-16,-1,,0,-1,,-1,-6,4,-17,22,9,-7,-16,5,,-7,,,-38,,24,-13,,13,23,3,-6,,-11,-17,-11,-19,46,,,,-17,10,,,,,,,-34,,-45,,22,05/08/2021 06:16:00 +1000
2021-01-26,22,40,33,,91,-21,26,35,59,,89,,,1,,1,2,-20,16,-39,-20,22,119,-15,-1,-14,177,-10,8,15,,,-33,,-3,,100,-26,,,,,-5,-5,,17,77,-11,,,15,,-17,,35,320,,15,13,-2,109,,,,4,13,69,,154,,215,,-31,129,50,,144,39,16,,45,-29,30,,,156,157,68,,,27,,60,,,,50,,21,42,,33,,,71,64,-32,-3,29,78,11,,,10,65,,-3,144,,3,134,,,,,,120,,44,33,,-10,23,33,,32,,,5,68,38,35,-20,64,31,46,,,3,35,,16,,,,,,,,,,,,,,,,-3,-33,,,,-1,,,-26,,21,,,,-27,,,,,,-19,,1,-12,-24,,-17,,-21,9,-22,-25,,-18,-26,-25,-22,1,-48,-8,-49,-42,15,-9,-30,-47,,-6,-32,-2,-30,,-15,,,-14,,,15,-40,-31,-3,,,,-10,-22,,-22,,-17,,-9,0,-44,0,-3,,-23,-35,,,-9,11,-26,-31,,17,45,,7,65,16,42,37,60,46,51,105,,65,,,-27,,94,38,,68,124,,43,,29,30,36,-17,37,,,,-16,,,,,,,,2,,38,,49,05/08/2021 06:16:00 +1000
2021-01-27,-22,-24,-33,,-3,-9,-28,-37,8,,-51,,,-33,,12,2,-24,2,-31,-14,-18,-37,-12,-34,-21,-17,-21,-19,-18,,,-59,,-16,,6,-14,,,,-24,-3,-33,,-19,-22,-30,,,2,,-17,,-31,-50,,-27,-37,-63,-45,,,,-8,-29,-43,,-45,,-31,-24,-34,-41,-14,,-52,-19,-4,,-24,-17,-68,,,-49,-49,-50,,,-14,,-13,,,,-16,,-20,-7,,-20,-1,,-17,16,-34,-37,-4,4,-8,2,,-3,10,,-28,-13,,-39,-7,,-8,,,,-8,-17,-12,-23,,-24,-17,-23,-26,-16,,,-21,-21,-12,-2,-11,-13,27,-17,,,-15,-14,,-46,,,,,,,,,,,,-20,,,,-26,-42,,,-30,-39,,,-49,,-38,,-26,,9,,,,,,-18,,5,25,-45,,-4,,9,26,,-6,,5,-7,6,20,14,-19,-34,-64,-3,18,14,-11,-55,,-11,-24,-16,-23,,-8,,,-4,-26,,17,-11,-47,45,-13,,,17,14,,15,,-42,,-12,-28,-35,-30,-22,,-15,-58,,,-37,-4,4,13,,-11,-20,39,-5,-7,-11,-28,-15,6,-33,-33,14,,-26,-4,,-37,,-26,-20,-22,-29,10,-24,-17,,-24,-27,-21,-11,-16,,,,-17,,,,,,,,-35,,-54,,6,05/08/2021 06:16:00 +1000
2021-01-28,-20,-35,-33,,-9,-7,-20,-37,6,,-50,,,-31,,17,37,-13,-10,-30,-17,-17,-49,-3,-26,-19,-2,-6,-17,-20,,,-51,,-18,,-9,-1,,,,-14,9,-16,,-18,-3,-20,,,-10,,-34,,-40,-61,,-34,-55,-58,-52,,,,17,-23,-55,,-38,,-19,-26,-26,-42,5,,-26,-14,8,,-21,-45,-64,,,-36,-52,-60,,,-14,,-19,,,,-15,,-19,-3,,-44,-24,,-17,17,-47,-25,-12,14,-5,,,0,3,,-31,-3,,-40,-2,,4,,,,-7,-18,-15,-22,,-39,-16,-18,-29,-3,,,-31,-8,-4,-13,-20,-4,21,-16,,,-11,-7,,-45,,,,,,,,,,,,-10,,,,-19,-48,,,-45,-22,,,-35,,-19,,-4,,5,,,,,,-22,,9,32,-46,,-24,,23,30,-38,-11,,4,6,3,41,12,-15,-45,-68,16,-8,-1,-10,-53,,-28,-24,-30,-37,,-18,,,-15,,,18,-18,-43,52,-14,,-32,27,16,,13,,-44,,-2,-37,-47,-50,-35,,-19,-72,,,-37,-11,5,28,,-14,-12,,-2,-6,-4,-23,-16,4,-13,-28,12,,-14,10,,-26,,-12,-8,-20,-21,38,-2,-6,,-14,-2,-16,-3,-5,,,,-19,,,,,,,,-7,,-38,,1,05/08/2021 06:16:00 +1000
2021-01-29,-33,-41,-45,,-21,-26,-9,-54,-16,-13,-56,,,-38,,-1,1,-33,-28,-51,-31,-27,-49,-27,-32,-33,-36,-24,-26,-21,,,-62,,-23,,-32,-25,,,,-33,-18,-44,,-18,-39,-32,,,-9,,-33,,-49,-74,,-35,-46,-68,-64,,,,-15,-35,-60,,-66,-27,-46,-18,-38,-62,-9,,-61,-28,-6,,-31,-43,-77,,,-64,-65,-63,,,-12,,-6,,,,-14,,-19,-17,,-35,-25,,-13,26,-56,-25,4,-23,-10,,,7,-5,,-25,0,,-38,-12,,-19,-14,,-13,-8,-28,-7,-21,,-40,-13,8,-11,1,,,-16,10,2,24,-25,22,,-4,,,-4,-9,,-50,,,,,,,,,,,,,,,,-40,-61,,,-56,-34,,,-56,,-41,,-32,,-17,,,,,-19,-52,,-25,-19,-67,-42,-55,,-24,15,-52,-45,,-28,-34,-39,-18,-23,-47,-58,-78,-26,-14,-17,-33,-54,,-45,-38,-51,-58,,-53,,,-48,-47,-58,-32,-38,-54,4,-39,-50,-48,-19,-25,,-26,,-60,-60,-56,-51,-70,-63,-49,,-41,-79,,,-64,-17,-19,-22,,-58,-12,26,0,-5,0,-23,-19,3,-7,-28,5,,-6,-9,,-24,,-9,-9,,-22,40,-7,10,,-20,-3,-22,-1,-14,,,,17,-15,,,,,,,-8,,,,0,05/08/2021 06:16:00 +1000
2021-01-30,-10,19,-20,,-8,44,-22,-21,4,-8,28,,,-38,,11,14,42,-30,-33,41,48,-29,42,-6,41,21,54,-13,-25,,,-25,,15,,1,69,,,,27,46,10,,-15,44,22,,,8,,-13,,-21,-42,,-25,-9,-27,-32,,,,30,-30,-27,,-23,-3,-36,,32,-31,-7,,-35,30,58,,-27,-23,-49,,,-47,-33,-15,,,-6,,-2,,,,-6,,-7,-30,,-14,-16,,-1,29,-44,-32,-5,-11,-6,-3,,11,9,,-11,-11,,-29,-6,,11,-6,,7,9,-22,14,-2,,-39,-14,-12,-32,-15,,18,-11,4,-6,7,-25,12,49,-14,,,-10,-2,,-50,-4,,,-18,-3,,,,,-32,,1,,,,-27,-56,,,-24,-12,,,-41,,-23,-9,-7,,-27,,,,,-5,-16,,24,39,-58,-3,-16,,26,28,-37,-6,,10,1,10,43,7,-13,-34,-71,2,21,22,6,-50,,-10,-15,-44,-35,5,-19,,,8,-21,-11,19,3,-25,50,-7,-44,-34,23,25,25,19,,-58,-13,3,-40,-36,-52,-7,,24,-65,,,-40,-6,30,21,-14,-24,-9,8,-11,-10,5,-27,-35,20,5,-16,24,,6,-11,,-18,-16,-4,-1,4,-17,17,5,11,,-20,-9,-22,8,-31,,,,21,-17,,-3,,,-34,,-5,,-18,,14,05/08/2021 06:16:00 +1000
2021-01-31,-11,36,-18,,-10,43,-23,-25,3,-15,-12,,,-45,,30,18,34,-21,-13,19,33,-16,27,-40,9,-19,18,-23,-8,,,-44,,12,,-8,41,,,,20,45,-9,,-15,4,-6,,,-12,,-7,,-33,-30,,-17,-19,-43,-48,,,,28,-27,-33,,-37,,-1,,35,-23,-8,,-38,14,54,,-36,0,-54,,,-32,-44,-32,,,-6,,6,,,,-10,,-20,11,,-18,-22,,-17,12,-37,-22,-1,16,1,-24,,3,3,,-10,-18,,-27,-15,,12,-15,,,-5,-23,-4,-18,,-38,-1,-30,-19,21,22,28,9,13,-1,14,-28,25,9,-18,,,4,-9,,-41,1,,,-8,,,,,,-21,,,,,,-31,-55,,,-37,-8,,,-48,,-27,-28,-10,,-27,,-40,,,-9,-14,,25,58,-41,,13,,33,34,-22,-7,,3,9,14,39,18,-23,-37,-66,8,6,30,15,-43,,7,-14,-17,-5,,-7,,,7,,25,40,10,-37,19,-26,,-32,29,22,,28,,-50,,-6,-44,-38,-31,-33,,14,-57,,,-56,-14,23,22,,-1,-30,15,-16,-25,-22,-33,-40,-26,-23,-40,-27,,-30,-23,,-32,-30,-28,-35,-37,-56,-4,-48,-18,,-37,-38,-39,3,-48,,,,24,-20,,-32,,,,,-35,,-48,,-5,05/08/2021 06:16:00 +1000
2021-02-01,-23,-27,-14,,-15,15,-23,3,-1,-23,-35,,,-45,,29,38,18,-29,-26,20,4,-17,-1,1,8,-10,35,-30,-31,,,-38,,18,,9,35,,,,-20,33,8,,-33,15,17,,,-12,,0,,-41,-7,,-28,-13,-38,-12,,,,8,-45,-44,,11,,16,,25,1,-21,,-35,26,54,,-35,-19,-30,,,-23,-16,-29,,,0,,16,,,,-20,,-18,-12,,-22,-11,,-19,18,-57,-41,-6,2,6,-23,,1,6,,-21,-13,,-39,-18,,-7,,,,-5,-21,-15,-17,,-45,-22,-19,-30,-35,,,-25,-37,-1,-6,-26,-16,,-24,,,-11,-11,,-62,,,,,,,,,,,,-5,,,,-44,-72,,,-50,-45,,,-66,,-31,-38,-37,,-3,,,,,-23,-10,,22,46,-69,,3,,28,34,-41,-10,,17,3,9,39,21,-19,-63,-81,16,10,32,-11,-55,,-7,-14,-16,-22,,5,,,4,,,38,2,-47,41,-24,,-45,50,8,,4,,-66,,10,-54,-29,-41,-42,,-21,-75,,,-68,-12,9,17,,-3,-58,-19,-48,-54,-48,-75,-86,-44,-65,-78,-44,,-62,-59,,-54,-57,-70,-64,-63,-78,-46,-55,-45,,-57,-64,-55,-13,-77,,,,-4,-41,,,,,,,-60,,-75,,-29,05/08/2021 06:16:00 +1000
2021-02-02,-30,-12,-27,,-23,18,-14,-27,0,,-40,,,-54,,21,23,13,-19,-18,2,-1,-37,4,-11,6,-5,12,-30,-29,,,-47,,1,,-2,2,,,,-10,33,-7,,-29,-5,-5,,,-17,,-11,,-50,-47,,-33,-33,-47,-41,,,,-5,-39,-50,,-18,,-21,-21,-7,-34,-25,,-48,18,27,,-40,-12,-63,,,-40,-45,-42,,,-14,,-10,,,,-29,,-41,-12,,-17,,,-36,-4,-50,-37,8,-2,4,,,-26,6,,-26,-38,,-52,-41,,-27,,,,-20,-12,-16,-17,,-29,-21,-16,-41,-16,,,-32,-30,-8,0,-23,-12,37,-22,,,-5,-9,,-56,,,,,,,,,,,,,,,,-29,-55,,,-29,-31,,,-57,,-21,,-10,,-2,,,,,,-27,,-1,12,-70,,-22,,-3,3,-46,-21,,-2,-12,0,7,3,-30,-58,-79,-15,-7,6,-21,-57,,-7,-11,-34,-21,,-27,,,-20,-26,,12,-16,-42,43,-32,,,10,4,,-7,,-67,,-16,-48,-49,-49,-39,,-31,-72,,,-53,-11,-3,-8,,-27,-49,4,-44,-41,-44,-73,-82,-29,-56,-66,-25,,-43,-36,,-57,-43,-63,-59,-56,-81,-20,-46,-29,,-47,-48,-44,-27,-71,,,,-19,-22,,,,,,,-54,,-58,,-22,05/08/2021 06:16:00 +1000
2021-02-03,-17,-2,-12,,-18,19,-22,-6,7,,-30,,,-41,,24,30,15,-4,-25,11,25,-24,13,-5,23,1,32,-30,-24,,,-39,,17,,6,10,,,,-12,29,6,,-25,27,9,,,-7,,1,,-39,-17,,-28,-11,-41,-12,,,,22,-30,-42,,6,,1,,2,-7,-10,,-34,30,39,,-28,-11,-32,,,-16,-13,-32,,,-6,,-1,,,,-14,,-11,-8,,-23,-24,,-15,20,-35,-35,-9,3,3,,,9,14,,-24,-13,,-42,-14,,0,,,,-16,-13,-9,-22,,-32,-13,-34,-28,-11,,,-13,-6,-6,1,-6,-4,41,-7,,,-12,-15,,-46,,,,,,,,,,,,-11,,,,-28,-61,,,-40,-36,,,-60,,-32,,-17,,2,,,,,,-13,,17,39,-57,,6,,22,42,-33,-19,,19,4,4,42,24,-13,-38,-71,6,-4,29,-4,-44,,-7,-12,-15,,,-4,,,12,-16,,26,-3,-40,56,-15,,,35,24,,11,,-41,,-7,-29,-25,-31,-33,,-14,-61,,,-37,-11,11,28,,-9,-51,-23,-42,-34,-41,-71,-83,-34,-51,-64,-27,,-53,-46,,-53,-38,-58,-55,-56,-78,-26,-43,-29,,-46,-41,-43,-36,-83,,,,-33,,,,,,,,-42,,-69,,-21,05/08/2021 06:16:00 +1000
2021-02-04,-14,-4,-6,,4,30,-12,-1,8,,-26,,,-26,,28,56,19,-1,-14,32,44,-6,27,22,28,4,45,-11,-18,,,-30,,27,,4,53,,,,,45,18,,-11,,28,,,-4,,-2,,-24,-16,,-31,-3,-38,-13,,,,58,-15,-35,,14,,5,-12,22,-8,-7,,-20,42,68,,-15,-17,-29,,,-17,-10,-13,,,-1,,2,,,,-7,,-14,11,,-19,-7,,-7,26,-35,-21,6,13,-7,,,3,-5,,-16,5,,-25,1,,5,,,,12,-12,-4,-22,,-35,-34,-41,-49,-13,,,-53,-54,-28,-33,-26,-32,3,-38,,,-21,-25,,-48,,,,,,,,,,,,-26,,,,-22,-56,,,-37,-23,,,-53,,-23,,3,,8,,,,,,-17,,16,20,-33,,-6,,24,34,-37,-6,,19,21,5,44,24,-10,-48,-70,18,1,21,-10,-46,,-9,-9,-12,-16,,-8,,,-1,,,25,-9,-44,65,-15,,,29,24,,20,,-45,,7,-41,-43,-33,-29,,-25,-68,,,-41,1,9,30,,-15,-48,-10,-35,-34,-34,-69,-81,-25,-43,-69,-21,,-47,-41,,-48,-35,-53,-49,-51,-78,-14,-34,-34,,-43,-31,-34,-30,-80,,,,-33,-43,,,,,,,-42,,-57,,-22,05/08/2021 06:16:00 +1000
2021-02-05,-22,0,-11,,-19,6,-14,-16,15,-4,-7,,,-31,,34,39,24,-11,-35,20,34,-11,14,-3,26,3,47,-18,-11,,,-36,,20,,11,34,,,,1,36,4,,0,14,23,,,-13,,8,,-27,-23,,-25,-11,-35,-15,,,,42,-23,-38,,-14,-17,8,-14,10,-18,-7,,-24,29,49,,-24,-38,-39,,,-26,-24,-22,,,-8,,-4,,,,-8,,-15,-5,,-19,-11,,-9,21,-52,-29,18,-13,-2,,,7,6,,-14,-1,,-28,-8,,-3,-15,,,3,-25,-5,-7,,-31,-42,-34,-46,-28,,,-51,-56,-31,-15,-36,-35,15,-40,,,-27,-43,,-63,,,,,-49,,,,,,,,,,,-44,-69,,,-55,-38,,,-65,,-44,-36,-37,,-26,,,,,-18,-35,,13,44,-62,,-29,,23,72,-40,-19,,-3,-1,-14,25,-2,-26,-58,-78,16,-9,6,-1,-51,,-15,-17,-33,-31,,-37,,,-24,,,-3,-1,-43,50,-11,,-39,15,19,,3,,-55,-62,-31,-56,-53,-54,-41,,-23,-73,,,-64,-8,18,15,,-44,-44,-23,-28,-18,-27,-60,-77,-9,-42,-64,-18,,-38,-25,,-37,,-50,-39,-39,-74,-6,-25,-7,,-34,-30,-37,-7,-74,,,,-19,-52,,,,,,,-32,,-24,,-13,05/08/2021 06:16:00 +1000
